	x	y
WMC1017663	164.584066170189	66.0866627065519
WMC1017664	157.196148422859	95.7190070112131
WMC1017665	158.622614667809	72.8862233877463
WMC1017666	67.8156659503112	176.985538005484
WMC1017667	245.349548516875	745.572877951945
WMC1017668	220.252309184305	378.686318024461
WMC1017669	113.771047528409	47.3601047712482
WMC1017670	263.658734342436	765.88028982502
WMC1017671	226.286660543238	375.980244214711
WMC1017673	161.403767249538	63.2620977473162
WMC1017674	206.010059233133	74.1640116815562
WMC1017675	137.734173119106	52.2087593233876
WMC1017677	138.27859771021	200.073354424258
WMC1017678	53.2781024797298	116.515835502283
WMC1017679	216.974809650099	381.685913027414
WMC1017680	47.7296393717977	194.649319014052
WMC1017681	220.730223450178	82.6907276446797
WMC1017682	133.828770832085	199.826801306174
WMC1017684	133.079687741187	139.975568862321
WMC1017685	255.982227833492	287.612956078205
WMC1017686	165.422973850434	90.755152167738
WMC1017687	255.81248213431	296.327947361202
WMC1017688	269.636158175429	141.903860763033
WMC1017689	186.252073238862	78.8381871565435
WMC1017690	150.529329142429	116.636744592276
WMC1017691	135.607140164633	40.8103859354492
WMC1017692	195.793990600856	89.686192787123
WMC1017693	268.149348308714	308.141594274939
WMC1017694	205.491597497594	433.805868256103
WMC1017695	177.614896303189	61.5877055864708
WMC1017696	66.7195324384736	144.513454690969
WMC1017697	97.8625543467908	59.3993912746613
WMC1017698	288.41503028762	219.46400538705
WMC1017699	158.66462302306	92.2281169615248
WMC1017700	107.624110030824	435.916853270147
WMC1017701	176.105332797921	69.287704932398
WMC1017703	88.1169208816716	163.228072207238
WMC1017704	146.499276112504	138.637939449439
WMC1017705	107.502636524183	99.1609408382626
WMC1017706	45.8524335691684	148.301718485221
WMC1017707	88.5049270023354	166.493301902621
WMC1017708	57.03102477859	141.459301832099
WMC1017709	159.13342320337	31.1402708019452
WMC1017710	62.260253512033	109.873708031478
WMC1017711	193.523616782476	54.2583895235948
WMC1017712	146.986104320884	297.198840144199
WMC1017713	82.7409478468619	84.5634000806247
WMC1017714	116.897915394904	67.6425122037333
WMC1017715	118.211639135681	453.616533487201
WMC1017716	73.6859278001893	182.709260245428
WMC1017717	212.627281767873	96.0503038191511
WMC1017718	214.363414087687	367.478323062856
WMC1017719	143.393444492674	66.9377826768845
WMC1017720	80.3762063417737	98.7472470078875
WMC1017721	58.4370551561578	94.5230128533507
WMC1017722	234.888273071676	132.361888140296
WMC1017723	92.9463220162649	169.743239462268
WMC1017724	213.09418888248	113.496267354924
WMC1017725	94.1877977244386	62.4036750942783
WMC1017727	147.940107710451	78.5849786270321
WMC1017728	55.0787522566746	115.95096670175
WMC1017729	95.2074121746133	200.39725249883
WMC1017730	90.4874972527746	168.583504731006
WMC1017731	118.026186084882	118.465038579517
WMC1017732	59.6799610890783	165.934081522546
WMC1017733	149.291132391159	55.417842886059
WMC1017734	178.937949240527	87.6985037803363
WMC1017735	186.9227010476	72.7291941501089
WMC1017736	155.465689675026	160.446862708147
WMC1017737	83.7388806659546	91.8092064223933
WMC1017738	164.801849485007	61.9376675602327
WMC1017739	52.1067758078945	86.1104277657117
WMC1017741	73.3322498239157	209.481523034551
WMC1017742	128.287271373186	199.587423105046
WMC1017743	171.09189865374	100.929980876242
WMC1017744	47.1706453070921	175.776082642909
WMC1017745	93.9773289875351	214.218954908049
WMC1017746	191.002791963686	56.1484911140343
WMC1017747	241.27550129072	96.470316439277
WMC1017748	73.3644301388559	155.293735025336
WMC1017749	231.418836452001	53.2161157575254
WMC1017750	60.4762524129709	662.87929066403
WMC1017751	93.0860894797102	184.942138153489
WMC1017752	209.824716706705	318.674566306448
WMC1017753	189.694959538502	21.5619253226634
WMC1017754	50.4302955871133	117.345399874648
WMC1017755	191.482504340367	80.0770167725628
WMC1017757	151.048149878187	53.7893360806527
WMC1017758	64.3946211371973	191.979710483395
WMC1017759	201.326179452879	349.440269335788
WMC1017760	131.007787677752	68.0201410454663
WMC1017762	745.408790669967	972.361257754614
WMC1017763	619.550431178341	1179.00471695552
WMC1017764	772.500222607756	977.962101597512
WMC1017765	659.458801211944	1095.44090543343
WMC1017766	458.871764880439	1121.05678001103
WMC1017767	793.4890436041	996.273283003359
WMC1017769	757.576235775795	1136.68476300547
WMC1017770	755.205544288952	1113.12194306572
WMC1017771	714.86666078704	960.983123433512
WMC1017772	529.949931301555	1028.08079370176
WMC1017773	762.858034933776	966.825068388603
WMC1017775	688.063538120865	1001.96547137982
WMC1017776	754.341778530267	1144.99817761888
WMC1017777	750.445972345678	993.694055288227
WMC1017778	663.897080490337	1025.16997350207
WMC1017779	749.187279677205	1009.70319342395
WMC1017780	595.507362617605	984.240242085348
WMC1017781	498.429097523729	930.903331657083
WMC1017782	775.494574357684	967.183436381059
WMC1017783	747.346714047691	991.607140887488
WMC1017784	652.22591693469	1039.22475501813
WMC1017785	760.79527046442	1136.24405012359
WMC1017786	754.140494248959	986.774249366102
WMC1017787	757.491383224182	1111.54434627545
WMC1017788	528.706426865436	1306.66801532667
WMC1017789	748.580042139502	1126.59500173338
WMC1017790	632.688583698798	993.979172443125
WMC1017791	766.723191151414	1115.77905054981
WMC1017792	627.295730471279	1019.97274388096
WMC1017793	724.142542137497	1093.83416139289
WMC1017794	732.815824811138	1171.21040753376
WMC1017795	766.605427267299	994.323234265829
WMC1017796	719.288310581864	1033.76549686883
WMC1017797	779.297683287282	998.773211804174
WMC1017798	576.48799819926	992.148805042129
WMC1017799	510.245444087676	926.316512392342
WMC1017800	619.764120934607	1004.1934828026
WMC1017801	512.429545202707	997.547550707841
WMC1017802	601.708650845041	996.421605844711
WMC1017803	755.18173113024	1109.1855682167
WMC1017804	677.515795667969	1228.92667994162
WMC1017805	725.667522588858	1016.68004723811
WMC1017806	605.02913971116	871.247864720284
WMC1017807	731.758154134906	1109.79827725898
WMC1017808	576.433773325254	1229.19024391863
WMC1017809	744.706022568056	1119.43066282591
WMC1017810	720.875135376861	1143.9644962965
WMC1017811	366.786314998281	849.049622113552
WMC1017812	601.599215725999	1185.73634896562
WMC1017813	364.154511575151	850.343870149934
WMC1017814	777.943909786389	992.143244466867
WMC1017816	768.407534730003	958.892999245159
WMC1017817	728.28298977723	965.191763652643
WMC1017818	617.030883656108	1003.32096829682
WMC1017819	354.286648905774	849.844277643845
WMC1017820	425.408756739705	1090.73911344885
WMC1017822	725.94487383759	995.029015006461
WMC1017823	583.825599886431	1069.72644876775
WMC1017825	781.441092898493	994.454940558998
WMC1017827	369.602514402922	858.678423292082
WMC1017828	752.386647581856	1157.35250459342
WMC1017829	782.431837966097	988.41177459483
WMC1017830	706.028463610453	1023.81595142548
WMC1017831	581.777385009074	1007.42589133449
WMC1017832	721.378613596645	998.047679004632
WMC1017833	737.169013790849	1091.28024502031
WMC1017834	745.706966345696	1103.55878112266
WMC1017835	694.462558070752	1117.62617537689
WMC1017837	581.554631628846	1013.25609660102
WMC1017838	360.612970193132	861.717030400386
WMC1017839	527.033161015895	915.679227904565
WMC1017840	688.743222110463	1077.23066595488
WMC1017841	765.547437242991	992.262931065707
WMC1017842	745.607329520636	1125.29359427567
WMC1017843	725.097838098959	1016.93601274549
WMC1017844	622.44336710611	897.364736654433
WMC1017846	725.42371608575	1134.15340943377
WMC1017848	748.701072586958	982.922939129146
WMC1017849	674.591390510644	1096.8095326318
WMC1017850	498.984448446744	939.724950926906
WMC1017851	371.928489115104	1106.61661560816
WMC1017852	711.448191893924	1153.1103870409
WMC1017853	657.82580204344	1072.42876515011
WMC1017854	593.602121539926	1195.16859627603
WMC1017855	683.3010066134	1009.37041214109
WMC1017856	348.865068611878	857.299875256891
WMC1017857	758.55699496791	987.652666920056
WMC1017858	766.60163998172	981.805170793618
WMC1017859	771.069628973077	1093.81712543528
WMC1017860	761.89691011038	958.722583922587
WMC1017861	602.376646462484	1174.16466296473
WMC1017862	771.690860799706	1125.35866147254
WMC1017863	642.917463309562	1219.55386227845
WMC1017865	722.394635821376	1016.19535790249
WMC1017866	729.846063165046	1064.94217957925
WMC1017868	632.51146412978	1014.90397048807
WMC1017869	731.901813233056	1139.29701370818
WMC1017870	714.059996909473	1008.65263562402
WMC1017871	742.470745634635	1124.91953051967
WMC1017872	756.874092066179	971.468965726052
WMC1017873	647.411968510137	1224.97118325283
WMC1017874	701.473165315565	1139.53197339126
WMC1017875	802.006412968987	1001.79021383963
WMC1017876	722.978866821827	1118.11887649228
WMC1017877	717.803066612428	1142.39694294674
WMC1017878	776.439892261406	1022.63571440716
WMC1017879	717.332754752724	1076.74019696622
WMC1017880	394.688843283531	848.940661942198
WMC1017882	767.384110424353	1112.23431027294
WMC1017883	616.33503354604	1080.96677751061
WMC1017884	753.245843886829	976.614543444896
WMC1017885	476.160917697523	1284.8405525145
WMC1017886	775.336585796675	1106.30020653049
WMC1017887	753.540176321205	1131.38930798592
WMC1017888	755.988893251627	975.057031963424
WMC1017889	744.06500344022	962.787344410239
WMC1017890	351.712982769444	856.711209863115
WMC1017891	698.629554528836	965.319963379058
WMC1017892	532.508255366648	991.501554528503
WMC1017893	641.961137531782	1011.83295584633
WMC1017894	727.078914149075	1161.01493857641
WMC1017895	696.462736652185	984.290802485568
WMC1017896	737.450371805883	1102.68897921388
WMC1017897	685.428109743677	995.710310050119
WMC1017898	592.618256298241	1000.69791650294
WMC1017899	634.958673140395	1206.77272553415
WMC1017900	738.205890924089	1017.21753987618
WMC1017902	679.277300356866	1080.05139865644
WMC1017903	778.828612655056	1053.73174316718
WMC1017904	760.802910033017	1023.64768594762
WMC1017905	761.910264600417	1023.29188120853
WMC1017906	697.737319801883	1068.09967640564
WMC1017907	622.480908796398	1220.41649599755
WMC1017908	751.035818504041	1125.6644788452
WMC1017909	568.180449237591	990.346101539869
WMC1017910	717.012330504999	1001.97521844613
WMC1017911	776.126538760936	997.232621932675
WMC1017912	744.057089780147	989.821449189466
WMC1017913	751.176881729415	1125.90549019649
WMC1017914	751.776764491825	971.462152160838
WMC1017917	786.48676768426	975.719957744565
WMC1017919	704.751588849763	965.287936159668
WMC1017920	783.300559126698	1005.04265242896
WMC1017921	771.505419778296	972.529090206461
WMC1017922	751.467751344079	974.770308627577
WMC1017923	769.289941147805	992.583233780015
WMC1017924	766.834557681972	988.821739702224
WMC1017925	741.510971321409	957.115449748033
WMC1017926	751.404450053857	1111.43796363462
WMC1017927	762.225268358431	991.685048910825
WMC1017928	707.823468335342	1078.17493074581
WMC1017929	653.5770269001	1081.3507895645
WMC1017931	684.097062768844	980.105634430489
WMC1017932	721.316032004642	1069.17179251797
WMC1017933	677.917218069908	1068.81680921572
WMC1017934	430.361283228183	1081.12678085726
WMC1017935	765.464857076225	974.561939284223
WMC1017936	487.450530056927	1183.36631194297
WMC1017937	760.882017495173	977.711204038551
WMC1017938	769.104369023432	1112.30050244162
WMC1017939	573.199771990906	992.963025217208
WMC1017940	769.348072479658	1131.79851022861
WMC1017941	664.010108035846	1083.48498633842
WMC1017942	678.793523551165	1142.91353992622
WMC1017944	773.011560660761	1002.73142931399
WMC1017945	351.287962920299	853.403934360662
WMC1017946	113.451127073325	265.788111004891
WMC1017947	783.692394016264	969.765994633131
WMC1017948	738.060487546727	1114.84062486599
WMC1017949	748.626479088697	1054.67192546897
WMC1017950	664.073072071475	1032.07571271767
WMC1017951	644.869427648649	1052.78396166428
WMC1017952	710.803756510924	1136.43369266454
WMC1017953	768.958488993071	1005.48904326747
WMC1017954	679.972502311866	1043.9804694888
WMC1017956	752.066604376592	971.25090726044
WMC1017957	766.350956807635	1122.44918446787
WMC1017958	770.004082731898	960.473262814046
WMC1017959	778.90778433722	977.139103045756
WMC1017961	783.367323976846	997.760682759235
WMC1017962	621.506423761946	1018.73591576393
WMC1017963	754.473348127516	980.845148735749
WMC1017964	747.98691993323	993.234397261061
WMC1017965	724.486064680245	1021.29976936353
WMC1017966	503.46254341943	917.28621672011
WMC1017967	496.227782108381	866.860024050405
WMC1017968	701.457110241731	985.010951013712
WMC1017969	344.064323119585	847.58598928304
WMC1017970	763.870844022691	972.31022248702
WMC1017971	369.408237416843	865.501764294259
WMC1017972	354.486392406469	862.066248771953
WMC1017973	751.689049498415	962.357401362889
WMC1017975	642.410118516631	1010.39831614297
WMC1017976	575.80515010128	1046.75391244423
WMC1017979	698.735976920404	1064.60597775152
WMC1017980	754.383261976884	1090.12940053816
WMC1017982	539.139547707325	976.665587166181
WMC1017983	755.853273873455	1152.59994902036
WMC1017984	523.782428138327	996.594305788929
WMC1017985	755.45935279019	1160.56226725932
WMC1017986	750.404340456333	1134.99158083172
WMC1017987	752.09513783787	978.510353869362
WMC1017989	713.277791352678	1072.29865761405
WMC1017990	738.526011585464	1141.49717002858
WMC1017991	714.854642379702	1004.34496965701
WMC1017992	765.543087053742	1081.71536194156
WMC1017993	727.461292997615	1127.22684148303
WMC1017994	653.965638007597	1032.86688825449
WMC1017995	355.444172648095	861.866066244699
WMC1017996	712.666108647156	1043.40680581552
WMC1017997	556.738267302636	1006.73770066297
WMC1017998	605.762094163555	1102.458666969
WMC1017999	757.815131900935	1002.39534629021
WMC1018000	759.861463239034	1002.58342717701
WMC1018001	715.507251115065	1138.38705243422
WMC1018002	713.044678446906	1174.72318608608
WMC1018003	751.818185242393	977.592420077354
WMC1018005	672.812762450092	1095.83147866153
WMC1018006	725.105043169754	964.880066634712
WMC1018007	689.773346370683	1039.9727152677
WMC1018008	640.085001077499	1006.25170335099
WMC1018010	774.42558488285	983.447918131514
WMC1018011	714.063678365789	1160.32498931144
WMC1018012	624.554538621657	981.958895266165
WMC1018013	745.212013373326	1144.67387222268
WMC1018014	733.378978618645	1177.18387947303
WMC1018015	436.723873171832	1096.26519247899
WMC1018016	772.078371543524	1091.99899997803
WMC1018017	340.99131442122	857.875869883373
WMC1018018	678.968186099043	996.032582030621
WMC1018019	511.011798851153	925.703916036154
WMC1018021	603.25919409768	1265.05397187594
WMC1018023	674.635992697817	1115.68624654755
WMC1018024	754.927415730675	1090.18351542315
WMC1018025	606.547220713936	1172.15146096019
WMC1018026	740.324558029466	1116.71657825313
WMC1018027	681.576342923381	1039.88763904585
WMC1018028	779.621075806809	988.439410635077
WMC1018029	579.947687944352	1091.34441794741
WMC1018030	637.973125621735	1014.18645738151
WMC1018032	687.47358697088	1137.22304849
WMC1018033	719.960482383786	1141.89499970564
WMC1018034	631.863439171118	1023.83729276173
WMC1018035	537.326604371943	1150.34333501429
WMC1018037	357.850539232953	852.996021151299
WMC1018040	764.396024096575	1112.83410248683
WMC1018041	742.741716147603	1091.07110039461
WMC1018042	696.53379666186	1082.32591271975
WMC1018043	789.121513868332	990.316613186072
WMC1018044	461.037696701192	1070.13316971833
WMC1018045	688.371789497005	1067.70800015725
WMC1018046	672.927290017443	1099.21522256688
WMC1018049	684.956213772085	970.019070296517
WMC1018050	714.800762028334	1149.06209315124
WMC1018051	723.482308811432	1119.95333371234
WMC1018052	563.981397432037	1017.52230760525
WMC1018053	346.968239595665	843.700726547652
WMC1018054	685.410395051739	980.109283277448
WMC1018055	749.984239433736	963.841484459383
WMC1018057	699.012471227673	1074.00419351243
WMC1018058	742.21682050419	1118.50508265688
WMC1018059	792.990486817442	981.873928622474
WMC1018060	753.306615343675	1141.36980031212
WMC1018061	741.857646255226	1102.73777240007
WMC1018062	651.515144841882	1188.37306202213
WMC1018063	674.635682243305	1078.47180730529
WMC1018065	692.727403531391	1062.05714075895
WMC1018066	360.757902814953	836.584064024103
WMC1018067	705.877527670715	974.729801636109
WMC1018068	665.376978568488	991.300094461827
WMC1018069	774.827043262386	1043.26847868867
WMC1018070	765.631767392534	1147.365022046
WMC1018071	705.693211834025	1162.56439689937
WMC1018072	544.54710561577	974.173974041585
WMC1018073	548.594562611952	994.023447997919
WMC1018075	767.717822948829	1006.60857422109
WMC1018076	767.08558335481	983.307109140854
WMC1018077	693.099817244939	1029.65123116642
WMC1018078	773.465582009755	958.443320100655
WMC1018079	560.037732006335	1232.73427490016
WMC1018080	765.032175789246	1110.10159500969
WMC1018081	687.272373179858	1075.03923586726
WMC1018082	623.401586393277	1221.85423871004
WMC1018083	625.585884453579	979.13313414425
WMC1018084	539.365894552788	966.435302168483
WMC1018086	718.056078245512	1020.73404065687
WMC1018087	682.842807328734	1095.44725442276
WMC1018088	751.741405446385	962.919217795995
WMC1018089	360.488779339551	839.639239465999
